hop,source,target,raw_edge_effect,transmission_effect,incoming_shock,propagated_shock
3,AXISBANK.NS,BAJAJFINSV.NS,0.43738460289531816,0.10178891766157427,-0.009484350977594532,-0.0005309710014025127
3,AXISBANK.NS,BAJFINANCE.NS,0.41868805189598046,0.09743782327546831,-0.009484350977594532,-0.0005082739829405542
3,M&M.NS,^NSEI,0.5875194839192771,0.2028840214600564,-0.004967675647557984,-0.0005543241069771646
3,GODREJPROP.NS,DLF.NS,0.703059249476117,0.19582447200496886,-0.007400082133197949,-0.0007970144470897907
3,GODREJPROP.NS,^NSEI,0.5790139165822273,0.16127388208423743,-0.007400082133197949,-0.000656391985349671
3,GODREJPROP.NS,^NSEBANK,0.4991604001302331,0.1390321254917398,-0.007400082133197949,-0.0005658670312855773
3,TMPV.NS,^NSEI,0.572079068750883,0.16781498526783706,-0.006045808952309437,-0.000558017537145181
3,MARUTI.NS,^NSEI,0.512368391886644,0.27723675340176324,-0.0036253998631425666,-0.0005528017483124631
3,MARUTI.NS,M&M.NS,0.48288320615235325,0.26128265222014463,-0.0036253998631425666,-0.0005209897503802416
3,^NSEI,^NSEBANK,0.8710093754026812,0.0790012059387483,-0.01789639071818613,-0.0007776100467782494
3,^NSEI,HDFCBANK.NS,0.7102698125738366,0.06442200660501535,-0.01789639071818613,-0.0006341067705791073
3,^NSEI,ICICIBANK.NS,0.6853422189371944,0.062161055099716846,-0.01789639071818613,-0.0006118521912355762
3,^NSEI,RELIANCE.NS,0.6757367216336178,0.06128982926443451,-0.01789639071818613,-0.0006032767023619811
3,^NSEI,DLF.NS,0.6646746683758347,0.060286492707787805,-0.01789639071818613,-0.0005934008456902072
3,^NSEI,SBIN.NS,0.6511635479532141,0.059061023915930995,-0.01789639071818613,-0.0005813385381186002
3,^NSEI,BAJAJFINSV.NS,0.6364417700966231,0.05772574758357767,-0.01789639071818613,-0.0005681953932903022
3,^NSEI,BAJFINANCE.NS,0.6273961007555183,0.05690529856586181,-0.01789639071818613,-0.0005601197013883349
3,^NSEI,AXISBANK.NS,0.6234557890912761,0.05654790933212855,-0.01789639071818613,-0.000556601913837385
3,^NSEI,M&M.NS,0.5875194839192771,0.05328845940455655,-0.01789639071818613,-0.0005245190996507794
3,^NSEI,GODREJPROP.NS,0.5790139165822273,0.05251699804513145,-0.01789639071818613,-0.0005169255939990393
3,^NSEI,TMPV.NS,0.572079068750883,0.05188800212712009,-0.01789639071818613,-0.0005107343778091578
4,ICICIBANK.NS,^NSEBANK,0.8107654320760751,0.1971713155149741,-0.004714713264587138,-0.0005112834191599994
